speed,dist
55,3271
57,3272
57,3273
56,3273
56,3273
56,3273
58,3274
65,3274
55,3274
55,3274
56,3274
63,3275
56,3275
55,3275
57,3275
55,3275
58,3275
62,3276
56,3276
59,3276
63,3276
60,3276
63,3276
56,3276
62,3276
55,3276
56,3276
56,3276
62,3277
63,3277
57,3278
63,3278
62,3278
57,3279
58,3280
58,3281
55,3281
56,3281
58,3282
57,3282
61,3282
58,3282
61,3282
58,3282
58,3282
59,3282
57,3282
58,3282
58,3282
59,3282
59.8,3283
59,3283
57,3283
55,3283
58,3283
62.3,3283
60.1,3283
55,3284
57,3284
56,3284
60.9,3284
58,3285
59,3285
53,3285
58,3285
64,3285
58,3286
60,3286
55,3287
55,3287
57,3287
58,3287
55,3287
60,3288
58,3288
59,3288
66,3288
56,3288
59,3290
59,3290
57,3290
56,3290
55,3290
61,3290
57,3290
59,3291
57,3291
58,3291
59,3292
62,3292
55,3293
63,3293
57,3293
62,3293
60,3293
61,3293
58,3293
56,3293
59,3294
56,3294
59,3294
59,3294
56,3295
56,3295
54,3295
56,3295
56,3295
60,3296
55,3296
62,3296
63,3296
57,3296
59,3296
57,3297
58,3297
60,3297
58,3298
59,3298
54,3298
56,3298
57,3298
55,3299
62,3299
56,3299
58,3299
56,3299
56,3299
56,3299
55,3299
57,3299
59,3299
59,3299
57,3300
56,3300
54,3300
56,3300
60,3301
56,3301
57,3301
54,3301
61,3302
60,3302
58,3303
58,3303
55,3303
59,3303
61,3303
59,3303
57,3303
56,3303
57,3303
56,3303
56,3303
55,3304
56,3304
56,3304
56,3304
61,3304
60,3304
55,3304
58,3304
54,3304
55,3306
57,3306
57,3306
55,3307
58,3307
58,3307
57,3307
56,3307
57,3307
56,3308
57,3308
58,3308
56,3308
55,3309
57,3309
58,3309
59,3309
58,3309
54,565
55,565
55,565
61,565
59,565
55,565
55,565
58,565
59,565
62,565
56,565
60,565
57,565
61,565
58,566
55,566
56,566
56,566
55,566
57,566
57,566
57,566
56,566
57,566
58,566
60,566
62,566
54,566
60,566
58,566
56,3310
56,3310
56,3310
58,3311
56,3311
58,3311
58,3311
58,3311
61,3311
59,3312
57,3312
58,3312
59,3312
60,3312
58,3312
57,3312
59,3312
58,3312
55,3312
61,3312
57,3312
56,3313
59,3313
56,3314
57,3314
54,3314
57,3314
56,3315
57,3316
56,3316
62,3317
56,3318
56,3318
58,3318
57,3318
59,3318
54,3319
55,3319
56,3321
56,3321
56,3321
57,3321
55,3321
56,3321
58,3322
56,3322
61,3323
55,3323
54,3323
58,3323
54,3323
56.2,3323
58,3323
57,3323
56,3323
57,3323
54,3324
58,3324
55.9,3324
55,3325
56,3325
56,3325
57,3325
57,3326
59,3326
58,3326
61,3326
60,3326
55,3326
59,3326
61,3326
57,3327
54,3328
56,3328
56,3328
56,3328
56,3328
56,3328
57,3329
54,3330
56,3330
56,3330
56,3330
56,3332
57,3332
59,3332
56,3332
55,3332
61,3332
61,3332
56,3332
56,3332
58,3333
58,3333
60,3333
62,3334
62,3334
58,3334
55,3334
56,3334
59,3335
63,3335
57,3335
57,3335
56,3336
57,3336
55,3336
56,3336
58,3337
58,3337
66,3337
59,3337
56,3338
63,3338
62,3338
57,3338
55,3338
58,3340
59,3340
58,3340
61,3340
58,3340
57,3340
54.8,3340
62,3342
56,3342
56,3342
55,3342
58,3342
60,3342
57,3342
57,3342
56,3343
60,3343
56,3343
58,3344
59,3344
60,3344
55,3344
58,3345
54,3345
56,3345
56,3345
58,3346
56,3346
57,3346
56,3346
59,3346
57,3346
58,3347
60,3347
60,3348
55,3348
61,3348
58,3348
61,3348
58,3349
62,3349
60,3349
58,3350
57,3350
61,3350
58,3351
59,3351
56,3351
56,3352
56,3352
55,3352
57,3352
54,3352
56,3352
59,3352
60,3353
60,3353
59,3353
54,3353
66,3353
60,3353
50.1,3353
57,3353
60,3354
59,3354
58,3354
57,3354
57,3354
55,3355
57,3355
56,3355
58,3356
60,3356
58,3357
57,3357
58,3357
58,3357
57,3357
59,3357
59,3357
55,3357
58,3358
57,3358
57,3358
57,3359
58,3359
57,3359
57,3360
55,3360
55,3360
57,3360
62,3360
60,3360
57,3360
63,3360
57,3360
61,3360
62,3360
62,3360
63,3360
57,3361
56,3361
56,3362
58,3362
60,3363
56,3363
56,3363
62.2,3363
57,3363
58,3363
57,3363
59,3363
56,3364
59,3365
56,3365
57,3365
58,3365
59,3365
56,3365
59,3366
56,3366
57,3367
57,3368
56,3368
56,3368
61,3369
61,3369
55,3369
54,3369
58,3370
56,3370
61,3370
59,3370
56,3370
60,3371
61,3371
57,3371
56,3371
60,3371
58,3372
57,3372
56,3372
56,3372
60,3373
54,3373
56,3373
60,3374
56,3374
58,3375
57,3375
55,3375
59,3375
60,3376
62,3376
61,3376
56,3376
55,3376
61,3376
54,3377
57,3377
59,3377
60,3377
60,3377
55,3377
60,3377
59,3378
59,3378
58,3378
55,3378
57,3378
58,3378
58,3379
60,3379
60,3379
54,3380
62,3380
57,3380
59,3380
57,3381
56,3381
58,3382
57,3382
55,3382
58,405
56,405
59,406
56,407
56,407
57,407
54,407
60,407
57,407
56,407
55,407
56,407
58,407
53,407
57,407
57,408
56,408
57,408
55,408
58,408
56,408
60,408
61,408
57,408
56,408
59,408
59,408
59,408
58,408
57,408
56,566
61,567
64,567
56,567
61,567
54.5,567
54.9,567
54,567
54,567
63,567
61,567
61,567
61,567
56,567
56,567
55,567
55,567
56,567
57,568
57,568
55,568
55,568
56,568
56,568
55,568
59,568
57,568
55,568
60,568
59,568
59,3382
54,3382
56,3382
56,3384
55,3384
57,3384
57,3384
60,3384
61,3384
57,3384
57,3385
59,3385
61,3385
56,3385
61,3387
58,3387
58,3387
59,3387
61,3387
63,3387
62,3387
56,3387
60,3387
57,3387
58,3387
60,3387
55,3387
57,3388
59,3388
55,3388
59,3388
59,3388
56,3388
59,3389
59,3389
55,3389
55,3389
61,3390
57,3390
61,3391
57,3391
57,3391
56,3391
59,3391
56,3392
59,3392
56,3392
58,3392
59,3392
56,3393
62,3393
59,3393
59,3394
57,3394
58,3394
64,3394
61,3394
59,3394
60,3395
56,3396
54,3397
55,3397
57,3398
61,3398
58,3398
58,3398
59,3398
58,3398
59,3398
57,3398
60,3398
60,3398
58,3399
59,3399
62,3399
55,3399
56,3399
57,3400
62,3400
58,3400
55,3400
58,3401
57,3401
60,3401
57,3401
55,3401
56,3401
54,3402
59,3402
55,3402
55,3403
59,3403
56,3403
62,3403
57,3404
57,3404
56,3404
57,3404
57,3404
59,3405
54,3405
55,3405
59,3405
57,3406
56,3406
58,3407
56,3407
60,3407
57,3407
58,3407
61,3407
62,3408
63,3408
58,3408
56,3409
55,3409
57,3409
60,3410
59,3411
57,3411
58,3411
59,3411
55,3412
53,3412
56,3413
56,3413
56,3413
58,3414
58,3415
54,3415
59,3415
59,3415
59,3415
57,3416
55,3416
59,3416
59,3417
56,3417
55,3417
55,3417
58,3417
58,3418
57,3418
61,3418
54.1,3418
58,3418
63,3419
56,3419
57,3419
56,3419
61,3419
60,3419
63,3419
62,3419
59,3420
57,3420
61,3420
56,3420
57,3420
58,3420
60,3421
55,3421
55,3421
57,3422
56,3422
57,3422
62,3422
58,3422
61,3422
57,3423
60,3423
58,3423
57,3423
57,3423
63,3423
64,3423
61,3424
56,3424
62,3425
60,3425
53,3425
57,3425
56.3,3425
60,3425
59,3425
58,3427
63,3427
55,3427
64,3427
59,3427
57,3427
55,3428
56,3428
56,3428
56,3428
57,3428
59,3428
60,3428
58,3429
58,3429
58,3429
54,3429
55,3429
56,3429
56,3429
59,3429
61,3431
60,3431
56,3431
56,3431
57,3431
57,3431
55,3431
55,3431
57,3431
55,3431
57,3432
56,3434
61,3435
57,3435
57,3435
58,3436
60,3437
58,3437
57,3437
62,3437
56,3437
59,3437
61,3437
60,3438
60,3438
56,3438
55,3439
54,3439
56,3440
55,3441
60,3441
59,3442
57,3442
56,3442
55,3442
58,3443
55,3443
57,3443
61,3443
58,3443
58,3443
55,3444
61,3444
59,3444
62,3444
57,3444
58,3445
59,3445
58,3445
55,3445
56,3445
58,3445
63,3445
58,3446
56,3446
56,3446
55,3446
56,3446
56,3446
58,3447
58,3447
59,3447
62,3447
59,3447
63,3447
59,3447
59,3447
61,3447
56,3447
57,3448
60,3449
58,3449
54,3449
56,3449
61,3450
58,3450
54,3450
56,3450
56,3450
59,3450
57,3450
54,3450
56,3450
59,3450
56,3451
57,3451
57,3452
55,3452
58,3453
56,3453
57,3453
61,3453
55,3453
57,3454
57,568
54,568
57,568
56,568
55,568
56,568
58,568
55,568
57,568
62,568
61,568
60,568
57,568
55,569
55,569
53,569
55,569
58,569
55.7,570
55,570
56,570
60,570
56,570
56,570
58,570
60,570
55,570
57,570
59,571
55,571
56,3454
57,3454
56,3454
62,3454
62,3455
60,3455
57,3455
56,3455
55,3456
54,3456
58,3456
56,3457
54,3457
60,3457
58,3457
56,3457
58,3457
57,3457
57,3459
56,3459
61,3459
59,3459
57,3459
56,3460
56,3460
57,3461
55,3461
58,3461
58,3461
56,3461
58,3461
58,3461
59,3461
57,3462
58,3462
55,3462
59,3462
57,3462
57,3462
54,3463
62,3463
56,3463
62,3463
59,3464
59,3464
56,3464
56,3464
57,3464
61,3464
60,3465
56,3465
62,3465
56,3465
56,3465
60,3465
57,3465
60,3465
58,3465
64,3465
60,3466
61,3466
56,3467
60,3468
56,3468
56,3468
56,3468
55,3468
56,3468
59,3468
56,3469
57,3470
62,3470
60,3471
60,3471
56,3471
55,3471
57,3471
55,3471
61,3471
56,3472
60,3472
55,3472
57,3472
55,3472
58,3472
58,3472
59,3472
63,3473
64,3473
57,3473
58,3473
61,3473
57,3473
58,3473
58,3475
56,3475
55,3475
58,3476
58,3477
60.9,3477
55,3477
59,3478
57,3478
56,3478
56,3478
57,3478
56,3478
56,3478
56,3478
57,3478
57,3478
55,3478
57,3478
56,3478
55,3478
63,3478
58,3478
58,3479
63,3480
59,3480
56,3480
57,3481
61,3481
55,3481
58,3482
56,3482
56,3482
59,3482
60,3483
57,3484
60,3484
57,3484
63,3484
60,3484
61,3484
65,3484
60,3485
56,3485
56,3486
57,3487
56,3487
61,3488
57,3489
56,3489
59,3489
57,3489
58,3489
56,3489
59,3489
55,3489
56,3489
59,3489
58,3492
57,3492
58,3492
54.4,3492
58,3493
55,3493
58,3494
56,3494
57,3494
57,3494
60,3494
60,3495
58,3495
55,3495
58,3495
60,3495
57,3496
58,3496
56,3496
56,3496
56,3497
57,3497
59,3497
56,3497
59,3497
59,3498
56,3498
56,3498
58,3499
60,3499
57,3499
56,3499
57,3499
58,3500
64,3500
56,3500
57,3500
60,3500
56,3501
59,3501
60,3502
57,3502
57,3502
56,3502
55,3502
60,3502
57,3503
56,3503
59,3504
56,3504
56,3504
57,3504
56,3504
58,3504
56,3505
64,3505
63,3506
59,3506
55,3507
60,3507
58,3507
54,3507
61,3507
61,3507
55,3507
61,3508
59,3508
55,3508
59,3508
62,3509
57,3509
56,3510
58,3510
57,3510
56,3510
58,3511
60,3511
51,3511
57,3511
57,3511
63,3512
58,3512
60,3512
62,3512
58,3513
56,3513
57,3514
58,3514
56,3514
62,3515
55,3516
55,3516
56,3516
56,3516
57,3516
58,3517
57,3517
56,3517
54,3517
58,3518
55,3518
57,3518
58,3519
57,3519
54,3519
57,3519
58,3519
58,3519
59,3519
58,3519
56,3519
57,3519
62,3519
56,3520
61,3520
60,3520
56,3521
56,3521
57,3521
57,3521
56,3522
63,3522
54,3524
56,3524
56,3524
58,3524
55,3525
56,3525
59,3526
56,3527
63,3527
58,3528
57,3528
56,3528
56,3528
58,3528
62,3528
60,3528
62,3528
56,3528
60,3528
56,3528
57,3528
58,3529
54,3529
58,3530
56,3530
56,3530
58,571
56,571
56,571
56,571
54,571
54,571
54,571
55,571
55,571
55,571
54,571
56,571
58,571
57,571
54,571
58,571
55,571
57,571
56,571
55,571
55,571
54,571
56,571
57,571
56,571
59,571
57,571
57,571
55,571
58,571
57,3531
58,3531
56,3531
56,3531
57,3532
56,3533
58,3533
63,3534
61,3534
58,3534
64,3534
58,3534
56,3534
60,3534
63,3534
61,3535
56,3535
56,3535
55,3535
56,3535
61,3535
60,3536
57,3536
61,3536
61,3536
60,3536
56,3537
54,3537
57,3537
56,3537
61,3538
58,3538
57,3538
55,3538
58,3538
55,3538
56,3539
56,3539
58,3539
55,3539
59,3539
59,3540
57,3540
56,3540
59,3540
59,3541
58,3541
65,3541
58,3541
55,3542
60,3543
58,3543
54.8,3543
55,3544
55,3544
55,3544
61,3544
58,3544
56,3544
57,3544
59,3544
58,3545
58,3545
57,3545
57,3545
59,3545
58,3545
58,3546
58,3546
61,3546
51,3546
57,3546
55,3547
60,3547
57,3548
54.8,3548
56,3548
64,3548
57,3549
56,3549
57,3550
56,3550
59,3550
55,3551
55,3552
56,3553
56,3553
59,3553
56,3553
58,3553
56,3554
57,3555
60,3555
57,3555
54,3555
62,3555
58,3556
59,3556
54,3556
58,3556
59,3556
58,3557
60,3557
57,3557
56,3557
56,3557
57,3558
57,3559
55,3560
56,3561
59,3561
58,3562
61,3562
55,3562
55,3562
57,3563
56,3563
58,3563
62,3563
60,3563
58,3563
60,3563
61,3563
55,3564
59,3564
56,3564
57,3564
60,3564
60,3565
59,3566
58,3566
61,3567
64,3567
56,3567
56,3567
56,3568
60,3568
55,3568
59,3569
58,3569
59,3569
55,3569
55,3570
55,3570
57,3570
56,3570
56,3570
56,3570
56,3572
61,3572
60,3573
58,3573
57,3573
62,3574
60,3574
56,3574
58,3574
62,3575
59,3575
56,3576
60,3576
56,3577
55,3577
62,3577
61,3577
63,3577
60,3577
57,3578
58,3578
58,3578
62,3578
58,3578
58,3579
58,3579
62,3579
59,3579
61,3580
58,3580
59,3580
58,3580
59,3580
57,3581
59,3581
60,3581
56,3581
56,3581
60,3581
56,3581
52,3581
56,3582
58,3582
62,3583
56,3583
58,3583
59,3584
58,3584
55,3584
59,3584
57,3584
55,3584
57,3584
59,3584
62,3584
61,3584
56,3584
58,3584
54,3585
54,3585
61,3585
57,3586
55,3587
60,3587
57,3588
57,3588
55,3588
58,3589
56,3589
63,3590
57,3590
54,3590
59,3590
58,3591
60,3591
59,3592
57,3592
60,3593
56,3593
57,3593
62,3593
57,3593
59,3594
59,3595
58,3595
57,3595
56,3595
57,3595
63,3595
61,3595
58,3595
60,3595
57,3596
59,3597
66,3597
55,3597
57,3597
58,3597
62,3597
64,3597
58,3597
58,3597
56,3599
60,3599
60,3599
60,3599
61,3599
56,3599
55,3599
56,3599
59,3599
57,3601
55,3601
56,3601
61,3601
56,3601
56,3601
55,3601
56,3601
56,3601
56,3601
56,3601
60,3601
57,3602
58,3602
56,3603
57,3603
59,3603
55,3603
56,3603
59,3604
58,3604
60,3604
62,3604
62,3604
58,3604
64,3605
63,3605
59,3605
56,3605
57,3605
57,3605
59,3605
59,3606
55,3606
60,3607
56,3607
54,3607
55,3607
58,3609
55,3609
57,3609
57,571
58,571
55,571
57,571
54,571
60,571
56,571
61,571
57,571
57,571
56,571
55,571
56,571
58,571
58,571
54,571
54,571
56,571
56,571
56,571
56,571
55,571
56,571
58,571
56,571
59,571
54,571
57,571
56,571
56,571
56,3610
57,3610
58,3610
55,3610
57,3610
62,3611
57,3611
58,3611
58,3611
56,3612
55,3612
55,3612
59,3613
56,3613
56,3613
57,3613
56,3614
62,3614
56,3614
54,3615
53,3615
54,3615
60,3615
57,3615
57,3615
57,3615
55,3615
57,3616
59,3616
61,3616
61,3616
58,3617
57,3617
56,3618
60,3618
62,3618
59,3618
53.4,3618
54,3618
58,3618
60,3618
56,3619
58,3619
56,3619
56,3619
54,3620
57,3620
56,3620
58,3620
62,3620
58,3620
60,3620
57,3620
58,3621
59,3621
56,3622
57,3622
58,3622
56,3622
54,3622
54,3622
58,3622
66,3622
58,3622
56.9,3623
58,3624
61,3624
58,3624
55,3624
55,3624
55,3625
60,3625
54,3625
61,3625
59,3625
57,3625
65,3625
58,3626
58,3626
58,3626
58,3627
59,3628
55,3629
55,3629
58,3629
55,3629
57,3629
57,3629
56,3629
58,3629
59,3629
57,3629
62,3629
63,3630
56,3630
57,3631
59,3632
53,3632
57,3632
57,3633
64,3633
62,3633
58,3633
61,3633
57,3634
60,3634
56,3634
59,3634
59,3634
61,3634
61,3634
58,3634
56,3634
56,3634
56,3634
57,3635
56,3635
55,3635
57,3638
59,3638
61,3639
59,3639
61,3639
58,3639
58,3640
58,3640
57,3640
58,3640
62,3640
61,3640
62,3640
61,3640
55,3640
54,3640
62,3640
56,3640
57,3640
60,3641
57,3641
58,3642
57,3642
57,3643
59,3643
58,3643
60,3643
58,3643
59,3644
59,3644
57,3644
58,3644
62,3644
58,3644
58,3644
59,3644
57,3644
57,3644
61,3646
58,3646
56,3647
57,3648
54,3648
57,3648
54,3648
58,3648
56,3649
57,3649
57,3649
59,3649
57,3649
58,3650
53,3651
60,3651
64,3651
56,3652
60,3652
57,3653
59,3653
55,3653
56,3655
58,3655
58,3655
58,3655
59,3655
58,3656
58,3656
56,3656
56,3656
54,3656
57,3656
57,3656
59,3658
56,3658
58,3659
64,3659
55.8,3660
61,3660
62,3660
60,3662
60,3662
57,3662
60,3662
60,3662
60,3662
55,3662
56,3662
56,3663
55,3663
59,3663
57,3664
60,3664
56,3664
62,3665
56,3665
60,3665
57,3665
62,3665
58,3665
54,3665
55,3666
61,3666
56,3667
60,3668
56,3668
60,3668
58,3668
57,3668
59,3669
59,3669
57,3669
57,3669
65,3669
58,3669
59,3669
58,3669
60,3669
57,3669
59,3669
64,3669
58,3669
59,3669
59,3669
59,3669
61,3669
58,3669
57,3669
57,3669
55,3669
59,3669
57,3669
58,3669
56,3669
60,3669
56,3669
62,3669
59,3670
56,3670
57,3670
59,3671
56,3671
61,3671
54.7,3671
57,3671
63,3671
62,3671
60,3672
62,3672
60,3672
59,3672
57,3672
56,3673
54,3673
58,3674
56,3674
56,3674
67,3674
55,3674
54,3674
58,3674
58,3674
58,3675
58,3675
56,3675
57,3675
60,3676
59,3676
59,3676
60,3676
55,3676
59,3676
57,3677
56,3677
55,3678
56,3678
61,3678
58,3679
55,3679
54,3679
60,3679
57,3679
62,3679
60,571
60,571
55,571
53,571
54,572
62,572
62,572
55,572
54,572
54,572
56,572
57,572
58,572
56,572
57,572
58,572
59,572
58,572
57,572
61,573
56,573
56,573
56,573
55,573
54,573
55,573
56,573
56,573
54,573
58,573
59,3679
56,3680
57,3681
58,3682
60,3682
54,3682
57,3683
59,3684
60,3685
57,3685
62,3685
61,3685
58,3686
57,3686
59,3688
57,3688
58,3688
57,3689
61,3689
56,3689
63,3689
59,3689
61,3689
56,3689
57,3689
58,3689
55,3689
58,3690
54,3690
62,3690
56,3690
57,3690
62,3691
58,3692
55,3692
56,3692
59,3692
59,3692
57,3692
56,3692
55,3694
54,3694
60,3694
56,3696
61,3696
65,3696
57,3696
59,3696
55,3696
59,3696
65,3696
59,3696
59,3696
57,3696
61,3696
57,3696
54,3696
56,3697
58,3697
57,3697
58,3697
61,3697
59,3697
54,3699
54,3699
57,3699
58,3699
62,3700
57,3700
61,3701
59,3701
61,3701
60,3701
56,3701
56,3701
57,3701
56,3702
59,3703
61,3703
57,3703
57,3704
57,3704
59,3704
57,3704
57,3704
59,3704
61,3704
62,3704
55,3704
57,3705
56,3705
55,3705
59,3706
57,3707
56,3707
56,3708
60,3709
59,3709
60,3709
58,3709
57,3709
59,3709
56,3709
59,3710
54,3710
56,3710
57,3710
56,3710
56,3710
56,3710
56,3710
57,3710
56,3710
56,3710
56,3710
55,3710
56,3710
57,3710
61,3710
59,3711
59,3712
58,3712
56,3712
59,3713
55,3713
60,3713
58,3713
61,3713
60,3713
60,3713
57,3713
63,3713
63,3713
58,3713
56,3713
56,3713
58,3714
57,3714
58,3715
54,3715
55,3715
57,3716
58,3716
56,3717
60,3717
63,3717
57,3718
57,3718
56,3718
55,3718
59,3718
57,3718
58,3719
56,3720
57,3720
57,3720
57,3720
55,3720
56,3721
61,3722
57,3722
56,3722
59,3723
58,3723
53,3723
63,3723
59,3723
56,3724
56,3724
59,3724
56,3724
57,3724
57,3724
59,3724
56,3724
63,3724
58,3725
59,3725
57,3725
54,3725
63,3726
60,3726
59,3726
59,3726
56,3726
56,3726
55,3729
60,3729
55,3729
59,3730
56,3730
60,3730
61,3730
57,3730
58,3730
59,3730
58,3730
59,3730
59,3731
55,3732
60,3732
55,3732
55,3732
57,3732
57,3732
62,3732
56,3733
58,3733
60,3733
55,3733
62,3733
59,3733
55,3733
56,3733
59,3733
59,3734
59,3734
60,3734
59,3734
60,3734
64,3734
59,3734
61,3734
59,3734
58,3734
60,3734
58,3734
57,3734
61,3734
60,3734
59,3734
56,3734
55,3735
65,3735
59,3735
56,3736
55,3736
58,3736
56,3737
58,3737
59,3737
57,3738
57,3738
57,3739
57,3739
56,3739
60,3740
56,3740
60,3740
57,3740
60,3740
59,3740
58,3740
58,3740
57,3740
54.8,3741
56,3741
63,3741
59,3742
59,3742
56,3742
59,3742
60,3743
56,3743
59,3743
56,3743
56,3743
59,3744
55,3744
62,3744
56,3745
55,3745
61,3745
56,3745
58,3745
58,3746
60,3746
56,3746
58,3746
58,3746
61,3746
54,3746
55,3746
56,3746
57,3746
62,3747
60,3748
55,3748
59,3749
56,3749
60,3749
56,3749
57,3749
57,3749
62,3749
61,3749
60,3749
58,3749
56,3750
59,3750
58,573
55,573
54,573
56,573
53,573
55,573
55,573
